ID,Title,Created By,Created On,Estimate,Forecast,Forecast,Milestone,Preconditions,Priority,References,Section,Section Depth,Section Description,Steps,Steps Separated,Steps Separated (Expected Result),Steps Separated (Step),Suite,Suite ID,Type,Updated By,Updated On
C33159197,Analytics - Passwordless flow,Greg Caron,4/26/2024 12:20 PM,,,,,GIVEN a user going through the Passwordless login flow,2 - Medium Priority,MLBAPP-1734,MLBAPP/Passwordless Login,0,,,"1. WHEN landing on the ""Enter Your Email"" page
Expected Result:
THEN an analytics call containing the following will be sent:
pageName MLB At Bat : <platform> : Account : Login : Enter Email
2. WHEN entering an email and tapping ""Next"" from the ""Enter Your Email"" screen
Expected Result:
THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Forgot Password : Enter Email Click
action.element.index 0
action.element.text Next

Note: iOS only, not a requirment

3. WHEN landing on the ""Choose How to Verify"" page
Expected Result:
THEN an analytics call containing the following will be sent:
pageName MLB At Bat : <platform> : Account : Login : Verification Select

4. WHEN the ""Send me an email to Log in"" button is tapped
Expected Result:
THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Verification Select : Send Email Click
action.element.index 0
action.element.text Send me an email to Log in
5. WHEN the ""Reset my password"" link is tapped
Expected Result:
THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Verification Select : Reset Password Click
action.element.index 1
action.element.text Reset My Password
6. WHEN landing on the ""Check Your Email"" page
Expected Result:
THEN an analytics call containing the following will be sent:
pageName MLB At Bat : <platform> : Account : Login : Email Sent
7. WHEN ""Need Help?"" is tapped from the ""Choose How to Verify"" screen
Expected Result:
THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Verification Select : Help Click

8. WHEN ""Need Help?"" is tapped from the ""Check your Email"" screen
Expected Result:
THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Email Sent : Help Click
action.element.text ""Need Help?""
action.element.index 2
9. WHEN the ""Haven't received your email?"" nudge displays
Expected Result:
THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Email Sent : Nudge Impression
10. WHEN ""Send Again"" is tapped in the nudge
Expected Result:
THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Email Sent : Nudge Click
action.element.index 0
action.element.text Send Again","1. THEN an analytics call containing the following will be sent:
pageName MLB At Bat : <platform> : Account : Login : Enter Email
2. THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Forgot Password : Enter Email Click
action.element.index 0
action.element.text Next

Note: iOS only, not a requirment

3. THEN an analytics call containing the following will be sent:
pageName MLB At Bat : <platform> : Account : Login : Verification Select

4. THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Verification Select : Send Email Click
action.element.index 0
action.element.text Send me an email to Log in
5. THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Verification Select : Reset Password Click
action.element.index 1
action.element.text Reset My Password
6. THEN an analytics call containing the following will be sent:
pageName MLB At Bat : <platform> : Account : Login : Email Sent
7. THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Verification Select : Help Click

8. THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Email Sent : Help Click
action.element.text ""Need Help?""
action.element.index 2
9. THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Email Sent : Nudge Impression
10. THEN an analytics call containing the following will be sent:
action MLB At Bat : <platform> : Account : Login : Email Sent : Nudge Click
action.element.index 0
action.element.text Send Again","1. WHEN landing on the ""Enter Your Email"" page
2. WHEN entering an email and tapping ""Next"" from the ""Enter Your Email"" screen
3. WHEN landing on the ""Choose How to Verify"" page
4. WHEN the ""Send me an email to Log in"" button is tapped
5. WHEN the ""Reset my password"" link is tapped
6. WHEN landing on the ""Check Your Email"" page
7. WHEN ""Need Help?"" is tapped from the ""Choose How to Verify"" screen
8. WHEN ""Need Help?"" is tapped from the ""Check your Email"" screen
9. WHEN the ""Haven't received your email?"" nudge displays
10. WHEN ""Send Again"" is tapped in the nudge",Master,S579322,Manual,Greg Caron,12/4/2024 4:20 PM
C34373448,Analytics - Successful Email Login,Greg Caron,12/4/2024 3:44 PM,,"THEN an analytics call containing the following will be sent:
trackAction MLB At Bat : <Platform Name> : Account : Log In : Log In Success
user.loginType: Email",,,GIVEN a user using the passwordless login flow,2 - Medium Priority,,MLBAPP/Passwordless Login,0,,WHEN login via email is successful,,,,Master,S579322,Manual,Greg Caron,12/4/2024 3:48 PM
C34374219,Analytics - Successful Password Authentication,Greg Caron,12/9/2024 4:17 PM,,"THEN an analytics call containing the following is sent:
action: MLB At Bat : <platform> : Account : Login : Login Success
user.loginType Password",,,GIVEN a User on the Log In page,2 - Medium Priority,MLBAPP-2573,MLBAPP/Passwordless Login,0,,WHEN a valid email and password are entered and the user successfully logs in,,,,Master,S579322,Manual,Greg Caron,12/9/2024 5:35 PM
C33234677,NL - Filter by year,Greg Caron,5/7/2024 4:34 PM,,"THEN those filters will only display data that is relevant for that year

(e.g. if I select 1930, only leagues and teams available in the 1930s would then display from the league / team filter)",,,"GIVEN a user has filtered for a specific year
",2 - Medium Priority,MLBAPP-1703,MLBAPP/Stats - Negro League,0,,WHEN they look at any other filters on the page like the League/Team Filter or The Season Filter,,,,Master,S579322,Manual,Greg Caron,5/7/2024 4:38 PM
C33234678,NL - Filter by Negro League Teams,Greg Caron,5/7/2024 4:37 PM,,THEN they will see the Negro league teams that were present during the filtered year,,,"GIVEN a user is filtered on the Player Stats
AND filtered to a year where Negro leagues are applicable



",2 - Medium Priority,MLBAPP-1703,MLBAPP/Stats - Negro League,0,,WHEN they tap on the League Filter,,,,Master,S579322,Manual,Greg Caron,5/7/2024 4:38 PM
C33234679,NL -  Filter by Negro League Players,Greg Caron,5/7/2024 4:40 PM,,"THEN Negro league players should be included in the various categories for Batting, Pitching and Fielding",,,"GIVEN a user taps on a Negro League filter
AND they are filtered for Player Stats of the main Standings page
",2 - Medium Priority,MLBAPP-1703,MLBAPP/Stats - Negro League,0,,WHEN that view loads,,,,Master,S579322,Manual,Greg Caron,5/7/2024 4:42 PM
C33234680,NL - Filter by Team Totals,Greg Caron,5/7/2024 4:45 PM,,"THEN Negro league players should be included in the various categories for Batting, Pitching and Fielding",,,"GIVEN a user taps on a Negro League filter
AND they are filtered for Team Totals of the main standings page



",2 - Medium Priority,MLBAPP-1703,MLBAPP/Stats - Negro League,0,,WHEN that view loads,,,,Master,S579322,Manual,Greg Caron,5/7/2024 4:46 PM
C33234681,NL - Filter by player name in Search,Greg Caron,5/7/2024 4:48 PM,,"THEN that player should show up under the historical sub tab of the search menu
AND tapping that player will load their player page",,,"GIVEN a user has tapped into search field



",2 - Medium Priority,MLBAPP-1703,MLBAPP/Stats - Negro League,0,,WHEN they search for a Negro League Player,,,,Master,S579322,Manual,Greg Caron,5/7/2024 4:48 PM
C33234682,NL - Player page routing,Greg Caron,5/7/2024 4:50 PM,,THEN users will be routed to the player page webview for that Negro League player when tapped on,,,"GIVEN a user has tapped into the detailed view of a particular state (e.g. HRs)
",2 - Medium Priority,MLBAPP-1703,MLBAPP/Stats - Negro League,0,,WHEN that view loads and they tap on Negro League player from the list,,,,Master,S579322,Manual,Greg Caron,5/7/2024 4:50 PM
C33234683,NL - Filter on  MLB,Greg Caron,5/7/2024 4:51 PM,,THEN Negro League player and team stats will be included in that filter (since it is now part of the MLB),,,,2 - Medium Priority,MLBAPP-1703,MLBAPP/Stats - Negro League,0,,"WHEN a user has filtered for MLB Stats

",,,,Master,S579322,Manual,Greg Caron,5/7/2024 4:52 PM
C33284840,NL - Player Search (Satchel Paige -> 1944 -> Negro American League -> Kansas City Monarchs),Marco Osuna,5/16/2024 1:31 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user has tapped into search field
WHEN they search for a Satchel Paige
AND year filter is set to 1944
AND league filter is set to Negro American League
AND team filter is set to Kansas City Monarchs
THEN that player should show up under the historical sub tab of the search menu
AND tapping that player will load their player page",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 4:04 PM
C33284841,NL - Player Search (Josh Gibson -> 1939 -> Negro National League II -> Homestead grays),Marco Osuna,5/16/2024 1:32 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user has tapped into search field
WHEN they search for a Josh Gibson
AND year filter is set to 1939
AND league filter is set to Negro National League II
AND team filter is set to Homestead grays
THEN that player should show up under the historical sub tab of the search menu
AND tapping that player will load their player page",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 4:06 PM
C33284842,NL - Player Search (Cool Papa Bell -> 1924 -> Negro National League -> St. Louis Stars),Marco Osuna,5/16/2024 1:32 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user has tapped into search field
WHEN they search for Cool Papa Bell
AND year filter is set to 1924
AND league filter is set to Negro National League
AND team filter is set to St. Louis Stars
THEN that player should show up under the historical sub tab of the search menu
AND tapping that player will load their player page",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 4:08 PM
C33284843,NL - Player Search (Buck Leonard -> 1948 -> Negro National League II -> homestead Grays),Marco Osuna,5/16/2024 1:32 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user has tapped into search field
WHEN they search for Buck Leonard
AND year filter is set to 1948
AND league filter is set to Negro National League II
AND team filter is set to homestead Grays
THEN that player should show up under the historical sub tab of the search menu
AND tapping that player will load their player page",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 4:10 PM
C33284844,NL - Player Search (Oscar Charleston -> 1924 -> Eastern Colored League -> Pennsylvania Harrisburg Giants),Marco Osuna,5/16/2024 1:32 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user has tapped into search field
WHEN they search for Oscar Charleston
AND year filter is set to 1924
AND league filter is set to Eastern Colored League
AND team filter is set to Pennsylvania Harrisburg Giants
THEN that player should show up under the historical sub tab of the search menu
AND tapping that player will load their player page",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 4:12 PM
C33284849,NL - teams with same name different city,Marco Osuna,5/16/2024 4:19 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,,,,,Master,S579322,Manual,Marco Osuna,5/16/2024 4:40 PM
C33284850,NL - New York Black yankees do not overlap with New York Cubans,Marco Osuna,5/16/2024 4:19 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,,,,,Master,S579322,Manual,Marco Osuna,5/16/2024 4:41 PM
C33284851,NL - No duplication of team names?,Marco Osuna,5/16/2024 4:21 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,,,,,Master,S579322,Manual,Marco Osuna,5/16/2024 4:41 PM
C33284852,NL - World series of 1925,Marco Osuna,5/16/2024 4:22 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user is filtered on the Negro League Stats
WHEN year filter is set to 1925
THEN Negro Leagues world series stats should show up under the historical sub tab of the search menu",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 5:32 PM
C33284853,NL - World Series of 1944,Marco Osuna,5/16/2024 4:22 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user is filtered on the Negro League Stats
WHEN year filter is set to 1944
THEN Negro Leagues world series stats should show up under the historical sub tab of the search menu",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 5:32 PM
C33284854,NL - Team Search (Baltimore Elite Giants),Marco Osuna,5/16/2024 4:23 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user is filtered on the Negro League Stats
WHEN year filter is set to 1934
AND league filter is set to Negro National League
THEN Baltimore Elite Giants should show up under the historical sub tab of the search menu",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 5:28 PM
C33284855,NL - Team search (Memphis Red Soxs),Marco Osuna,5/16/2024 4:24 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user is filtered on the Negro League Stats
WHEN year filter is set to 1938
AND league filter is set to Negro Southern League
THEN Memphis Red Soxs should show up under the historical sub tab of the search menu",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 5:29 PM
C33284856,NL - Team Search (Detroit Stars),Marco Osuna,5/16/2024 4:24 PM,,,,,,2 - Medium Priority,,MLBAPP/Stats - Negro League,0,,"GIVEN a user is filtered on the Negro League Stats
WHEN year filter is set to 1920
AND league filter is set to Negro National League
THEN Detroit Stars should show up under the historical sub tab of the search menu",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 5:30 PM
C33426833,Gameday Survey Custom Trigger Logic,Marco Osuna,6/3/2024 1:15 PM,,,,,,2 - Medium Priority,MLBAPP-1851,MLBAPP/Survey,0,,"GIVEN that user has been in GAMEDAY page
WHEN user spends consistently for 5min on that page
THEN display the IAM",,,,Master,S579322,Manual,Marco Osuna,6/3/2024 1:16 PM
C33458141,Adding ?Watch On? Text - Preview,Marco Osuna,6/4/2024 10:51 AM,,,450s,,,2 - Medium Priority,,MLBAPP/Watch On,0,,"GIVEN I am on the Home tab
WHEN I am using the Favorite Team Snapshot (FTS) in a pregame state
THEN The Broadcaster row of the FTS will be prepended with the text ?Watch On? followed by the broadcaster call signs",,,,Master,S579322,Manual,Marco Osuna,6/4/2024 10:52 AM
C33458142,Adding ?Watch On? Text - Warmup,Marco Osuna,6/4/2024 10:52 AM,,,180s,,,2 - Medium Priority,,MLBAPP/Watch On,0,,"GIVEN I am on the Home tab

WHEN I am using the Favorite Team Snapshot (FTS) in a warmup state

THEN The Broadcaster row of the FTS will be prepended with the text ?Watch On? followed by the broadcaster call signs",,,,Master,S579322,Manual,Marco Osuna,6/4/2024 10:52 AM
